FrameNum,timeInfo,signal-obj,appsum-obj,avgbkg-obj,stdbkg-obj,nmaskpx-obj,maxpx-obj,xcentroid-obj,ycentroid-obj
2180.00,[20:43:57.5363286],188637.00,519758.00,8949.23,1533.19,-37,65535,171.00,233.00
2181.00,[20:43:57.5694299],180378.00,507614.00,8844.22,1543.96,-37,65535,171.00,233.00
2182.00,[20:43:57.6025313],137834.00,475167.00,9117.11,1533.33,-37,65535,171.00,233.00
2183.00,[20:43:57.6356326],163598.00,491694.00,8867.47,1550.74,-37,65535,171.00,233.00
2184.00,[20:43:57.6687340],143756.00,474831.00,8947.98,1528.95,-37,65535,171.00,233.00
2185.00,[20:43:57.7018353],132863.00,462079.00,8897.74,1597.21,-37,65535,171.00,233.00
2186.00,[20:43:57.7349367],176416.00,508351.00,8971.20,1600.03,-37,65535,171.00,233.00
2187.00,[20:43:57.7680380],185347.00,513935.00,8880.75,1511.14,-37,65535,171.00,233.00
2188.00,[20:43:57.8011393],113789.00,445680.00,8970.04,1548.01,-37,49376,171.00,233.00
2189.00,[20:43:57.8342406],129022.00,459343.00,8927.60,1591.38,-37,65535,171.00,233.00
2190.00,[20:43:57.8673420],130205.00,460991.00,8940.15,1579.96,-37,65535,171.00,233.00
2191.00,[20:43:57.9004433],135253.00,464031.00,8885.90,1539.65,-37,65535,171.00,233.00
2192.00,[20:43:57.9335446],178911.00,507551.00,8882.16,1511.82,-37,65535,171.00,233.00
2193.00,[20:43:57.9666459],119510.00,449743.00,8925.22,1600.13,-37,65535,171.00,233.00
2194.00,[20:43:57.9997472],148305.00,478783.00,8931.83,1527.25,-37,65535,171.00,233.00
2195.00,[20:43:58.0328489],125068.00,458639.00,9015.44,1572.10,-37,65535,171.00,233.00
2196.00,[20:43:58.0659502],182645.00,514111.00,8958.53,1499.10,-37,65535,171.00,233.00
2197.00,[20:43:58.0990515],152197.00,484622.00,8984.46,1612.73,-37,65535,171.00,233.00
2198.00,[20:43:58.1321528],139331.00,469119.00,8913.18,1530.14,-37,65535,171.00,233.00
2199.00,[20:43:58.1652541],193520.00,520542.00,8838.42,1539.16,-37,65535,171.00,233.00
