FrameNum,timeInfo,signal-obj,signal-track,appsum-obj,avgbkg-obj,stdbkg-obj,nmaskpx-obj,maxpx-obj,xcentroid-obj,ycentroid-obj,appsum-track,avgbkg-track,stdbkg-track,nmaskpx-track,maxpx-track,xcentroid-track,ycentroid-track
7249.00,[14:04:43.6339527],-13892.00,44132.00,439472.00,12253.07,2658.62,-37,23280,382.00,422.00,427168.00,10352.32,842.97,-37,15008,204.00,149.00
7250.00,[14:04:43.6440524],-22965.00,55277.00,430240.00,12248.79,2666.17,-37,22384,382.00,422.00,436048.00,10291.11,916.83,-37,16192,204.00,149.00
7251.00,[14:04:43.6541521],-23649.00,35292.00,430784.00,12281.98,2636.21,-37,24048,382.00,422.00,417984.00,10343.01,852.81,-37,15040,204.00,149.00
7252.00,[14:04:43.6642517],-18901.00,44353.00,434896.00,12264.77,2696.61,-37,23728,382.00,422.00,427600.00,10358.03,904.77,-37,15584,204.00,149.00
7253.00,[14:04:43.6743514],-22156.00,32426.00,430048.00,12221.73,2646.07,-37,24496,382.00,422.00,416368.00,10376.82,858.74,-37,14464,204.00,149.00
7254.00,[14:04:43.6844510],-14780.00,46883.00,436704.00,12202.27,2644.16,-37,25296,382.00,422.00,430992.00,10381.33,923.65,-37,16512,204.00,149.00
7255.00,[14:04:43.6945507],-11335.00,40205.00,440864.00,12221.59,2623.75,-37,22320,382.00,422.00,422736.00,10338.67,908.19,-37,17536,204.00,149.00
7256.00,[14:04:43.7046504],-12597.00,31137.00,441200.00,12264.79,2598.72,-37,22128,382.00,422.00,415232.00,10380.95,859.93,-37,14944,204.00,149.00
7257.00,[14:04:43.7147500],-6164.00,33989.00,446960.00,12246.59,2705.68,-37,23600,382.00,422.00,416272.00,10331.98,893.39,-37,14752,204.00,149.00
7258.00,[14:04:43.7248497],-19996.00,14777.00,434080.00,12272.32,2676.65,-37,23952,382.00,422.00,398032.00,10358.24,857.86,-37,13120,204.00,149.00
7259.00,[14:04:43.7349493],-11675.00,34595.00,441312.00,12242.90,2700.80,-37,23120,382.00,422.00,416528.00,10322.51,899.94,-37,14144,204.00,149.00
7260.00,[14:04:43.7450490],-17598.00,38145.00,436560.00,12274.55,2628.13,-37,23504,382.00,422.00,420800.00,10342.03,882.10,-37,14624,204.00,149.00
7261.00,[14:04:43.7551486],-9846.00,32360.00,445120.00,12296.37,2671.30,-37,22704,382.00,422.00,415232.00,10347.88,873.52,-37,14176,204.00,149.00
7262.00,[14:04:43.7652483],-12191.00,22153.00,442128.00,12278.89,2687.68,-37,22896,382.00,422.00,405664.00,10365.17,879.17,-37,14304,204.00,149.00
7263.00,[14:04:43.7753479],-13165.00,42354.00,439520.00,12234.74,2691.17,-37,23792,382.00,422.00,424672.00,10332.92,912.90,-37,14240,204.00,149.00
7264.00,[14:04:43.7854476],-14347.00,40087.00,440720.00,12299.11,2648.61,-37,23056,382.00,422.00,421680.00,10313.32,896.99,-37,15200,204.00,149.00
7265.00,[14:04:43.7955472],-23455.00,27886.00,428224.00,12207.53,2638.03,-37,24144,382.00,422.00,411472.00,10367.18,904.03,-37,14656,204.00,149.00
7266.00,[14:04:43.8056469],-27876.00,37978.00,424144.00,12216.76,2659.21,-37,23472,382.00,422.00,420528.00,10339.19,866.90,-37,17760,204.00,149.00
7267.00,[14:04:43.8157465],-316.00,44255.00,441152.00,11931.57,3196.03,-37,23792,383.00,423.00,427584.00,10360.24,862.83,-37,16000,205.00,150.00
7268.00,[14:04:43.8258462],2457.00,35974.00,445296.00,11968.63,3206.60,-37,23056,383.00,423.00,420816.00,10401.13,896.15,-37,14176,205.00,150.00
7269.00,[14:04:43.8359458],-3848.00,42018.00,438128.00,11945.29,3178.92,-37,22864,383.00,423.00,423424.00,10308.27,883.43,-37,14176,205.00,150.00
7270.00,[14:04:43.8460454],-8000.00,46422.00,434496.00,11959.36,3214.76,-37,22608,383.00,423.00,430368.00,10376.92,876.58,-37,14304,205.00,150.00
7271.00,[14:04:43.8561451],-1397.00,42543.00,439440.00,11914.51,3161.18,-37,23088,383.00,423.00,427168.00,10395.27,915.09,-37,14784,205.00,150.00
7272.00,[14:04:43.8662447],2552.00,32077.00,444176.00,11935.78,3140.71,-37,23056,383.00,423.00,417248.00,10410.03,851.05,-37,16416,205.00,150.00
7273.00,[14:04:43.8763443],-8563.00,32887.00,433936.00,11959.44,3133.26,-37,22480,383.00,423.00,418576.00,10424.02,883.80,-37,13312,205.00,150.00
7274.00,[14:04:43.8864440],-2771.00,45617.00,439008.00,11939.98,3156.63,-37,22224,383.00,423.00,427824.00,10329.91,901.53,-37,14272,205.00,150.00
7275.00,[14:04:43.8965436],42.00,41951.00,441600.00,11934.00,3207.59,-37,23824,383.00,423.00,424032.00,10326.52,904.23,-37,14560,205.00,150.00
7276.00,[14:04:43.9066432],-7836.00,40941.00,433824.00,11936.77,3212.01,-37,22832,383.00,423.00,424176.00,10357.71,896.02,-37,15712,205.00,150.00
7277.00,[14:04:43.9167429],1181.00,41919.00,444928.00,11993.16,3207.36,-37,23472,383.00,423.00,425712.00,10372.78,865.25,-37,16672,205.00,150.00
7278.00,[14:04:43.9268425],-3443.00,26682.00,438880.00,11954.66,3211.30,-37,23280,383.00,422.00,119744.00,10340.20,928.95,9,15168,205.00,149.00
7279.00,[14:04:43.9369421],-3370.00,49168.00,439584.00,11971.73,3211.28,-37,23056,383.00,422.00,432384.00,10357.18,871.40,-37,15232,205.00,149.00
7280.00,[14:04:43.9470418],-2208.00,27937.00,440960.00,11977.52,3174.25,-37,22032,383.00,422.00,411248.00,10359.77,886.57,-37,14560,205.00,149.00
7281.00,[14:04:43.9571414],-7003.00,44738.00,434704.00,11938.03,3172.79,-37,22992,383.00,422.00,428592.00,10374.42,877.36,-37,14784,205.00,149.00
7282.00,[14:04:43.9672410],-5736.00,44488.00,435728.00,11931.47,3167.94,-37,22928,383.00,422.00,427216.00,10344.00,882.65,-37,16736,205.00,149.00
7283.00,[14:04:43.9773406],-239.00,33146.00,441040.00,11926.46,3194.39,-37,23056,383.00,422.00,416320.00,10356.05,875.61,-37,15680,205.00,149.00
7284.00,[14:04:43.9874403],-2423.00,35571.00,439152.00,11934.47,3166.74,-37,22224,383.00,422.00,418272.00,10343.28,919.86,-37,13792,205.00,149.00
7285.00,[14:04:43.9975399],-2087.00,39797.00,440656.00,11966.04,3263.90,-37,22832,383.00,422.00,422864.00,10353.17,903.00,-37,16000,205.00,149.00
7286.00,[14:04:44.0076405],-9898.00,43866.00,429376.00,11872.28,3198.37,-37,24304,383.00,422.00,428336.00,10391.09,893.86,-37,17344,205.00,149.00
7287.00,[14:04:44.0177401],-4226.00,39234.00,437600.00,11941.24,3168.93,-37,22896,383.00,422.00,423856.00,10395.19,887.00,-37,15872,205.00,149.00
7288.00,[14:04:44.0278397],4615.00,34469.00,448832.00,12005.86,3212.66,-37,22960,383.00,422.00,127808.00,10370.96,882.85,9,17920,204.67,149.11
7289.00,[14:04:44.0379393],-43.00,37329.00,429280.00,11603.33,3683.82,-37,22160,384.00,422.00,141104.00,10377.45,877.24,10,19104,205.50,149.00
7290.00,[14:04:44.0480390],9049.00,42633.00,437088.00,11568.63,3720.56,-37,23600,384.00,422.00,426928.00,10386.35,919.58,-37,17216,206.00,149.00
7291.00,[14:04:44.0581386],13126.00,37181.00,441120.00,11567.42,3715.84,-37,22448,384.00,422.00,419152.00,10323.55,884.43,-37,16000,206.00,149.00
7292.00,[14:04:44.0682382],-1212.00,40227.00,427472.00,11586.05,3729.72,-37,22384,384.00,422.00,423536.00,10359.71,927.99,-37,15744,206.00,149.00
7293.00,[14:04:44.0783378],10393.00,34168.00,440672.00,11629.17,3703.60,-37,24144,384.00,422.00,417056.00,10348.33,937.48,-37,14560,206.00,149.00
7294.00,[14:04:44.0884375],4520.00,37743.00,434496.00,11620.96,3736.38,-37,22896,384.00,422.00,422032.00,10386.19,895.47,-37,15648,206.00,149.00
7295.00,[14:04:44.0985371],5601.00,44916.00,435040.00,11606.46,3719.69,-37,22224,384.00,422.00,427664.00,10344.54,891.75,-37,16032,206.00,149.00
7296.00,[14:04:44.1086367],5327.00,38737.00,433824.00,11581.00,3708.51,-37,23408,384.00,422.00,421792.00,10352.83,866.18,-37,17888,206.00,149.00
7297.00,[14:04:44.1187364],7855.00,39041.00,437072.00,11600.45,3741.40,-37,22672,384.00,422.00,421344.00,10332.51,877.82,-37,18624,206.00,149.00
7298.00,[14:04:44.1288360],3609.00,45947.00,432320.00,11586.78,3697.37,-37,22128,384.00,422.00,428880.00,10349.55,842.72,-37,15392,206.00,149.00
7299.00,[14:04:44.1389356],4794.00,43439.00,433600.00,11589.34,3727.33,-37,22672,384.00,422.00,427024.00,10367.17,883.82,-37,16032,206.00,149.00
7300.00,[14:04:44.1490353],-3752.00,42493.00,424080.00,11563.02,3681.64,-37,22576,384.00,422.00,424512.00,10324.83,864.36,-37,15872,206.00,149.00
7301.00,[14:04:44.1591349],1692.00,31805.00,429888.00,11572.86,3724.89,-37,22800,384.00,422.00,415600.00,10372.84,855.58,-37,16192,206.00,149.00
7302.00,[14:04:44.1692345],7730.00,37794.00,436704.00,11593.89,3738.10,-37,23376,384.00,422.00,420400.00,10340.71,894.13,-37,16512,206.00,149.00
7303.00,[14:04:44.1793342],-7477.00,25619.00,432704.00,11896.77,3147.07,-37,22928,383.00,423.00,119280.00,10406.73,907.44,9,14208,205.11,149.78
7304.00,[14:04:44.1894338],-6090.00,36730.00,436000.00,11948.39,3161.13,-37,23024,383.00,423.00,420016.00,10359.07,878.85,-37,15168,205.00,150.00
7305.00,[14:04:44.1995334],-6646.00,49384.00,435136.00,11940.06,3223.48,-37,23664,383.00,423.00,432368.00,10350.93,861.23,-37,17216,205.00,150.00
7306.00,[14:04:44.2096331],-11773.00,44080.00,430080.00,11941.96,3215.29,-37,22512,383.00,423.00,427472.00,10361.95,875.90,-37,15424,205.00,150.00
7307.00,[14:04:44.2197327],-8460.00,36906.00,433872.00,11954.93,3178.19,-37,23824,383.00,423.00,420112.00,10356.91,946.30,-37,13824,205.00,150.00
7308.00,[14:04:44.2298324],-7495.00,43517.00,435904.00,11983.75,3223.82,-37,24176,383.00,423.00,424688.00,10301.91,864.85,-37,15456,205.00,150.00
7309.00,[14:04:44.2399320],4599.00,41763.00,445584.00,11918.52,3198.40,-37,23184,383.00,423.00,424752.00,10351.07,927.96,-37,15904,205.00,150.00
7310.00,[14:04:44.2500317],302.00,28467.00,444608.00,12008.27,3235.82,-37,24560,383.00,422.00,121312.00,10316.15,878.89,9,16384,205.00,149.00
7311.00,[14:04:44.2601313],-7314.00,30830.00,438784.00,12056.69,3238.38,-37,23536,383.00,422.00,412960.00,10327.82,875.89,-37,15744,205.00,149.00
7312.00,[14:04:44.2702310],-7054.00,29757.00,435376.00,11957.56,3214.21,-37,22704,383.00,422.00,411248.00,10310.58,865.53,-37,13760,205.00,149.00
7313.00,[14:04:44.2803306],-1564.00,42171.00,440768.00,11954.93,3241.42,-37,23440,383.00,422.00,426240.00,10380.25,907.82,-37,15776,205.00,149.00
7314.00,[14:04:44.2904303],-3040.00,42594.00,438784.00,11941.18,3202.05,-37,23280,383.00,422.00,425568.00,10350.65,912.80,-37,14592,205.00,149.00
7315.00,[14:04:44.3005299],-5174.00,37667.00,436496.00,11937.02,3180.22,-37,22992,383.00,422.00,421696.00,10379.15,889.70,-37,14560,205.00,149.00
7316.00,[14:04:44.3106296],-13806.00,39764.00,428944.00,11966.22,3193.12,-37,22224,383.00,422.00,423008.00,10357.95,867.70,-37,14784,205.00,149.00
7317.00,[14:04:44.3207292],-14742.00,41006.00,427488.00,11952.17,3192.81,-37,22864,383.00,422.00,424752.00,10371.52,902.70,-37,14976,205.00,149.00
7318.00,[14:04:44.3308289],-7849.00,36365.00,435344.00,11978.19,3216.72,-37,23280,383.00,422.00,416624.00,10277.27,892.62,-37,14976,205.00,149.00
7319.00,[14:04:44.3409285],-1325.00,38570.00,440848.00,11950.63,3151.03,-37,22736,383.00,422.00,424208.00,10422.65,894.16,-37,16512,205.00,149.00
7320.00,[14:04:44.3510282],2216.00,37780.00,444656.00,11957.83,3175.60,-37,22512,383.00,422.00,419296.00,10311.25,881.81,-37,15968,205.00,149.00
7321.00,[14:04:44.3611279],-5181.00,44757.00,436896.00,11948.04,3153.66,-37,22256,383.00,422.00,426736.00,10323.75,880.80,-37,14400,205.00,149.00
7322.00,[14:04:44.3712275],-17751.00,30960.00,435968.00,12262.68,2631.52,-37,22960,382.00,422.00,134848.00,10388.82,913.76,10,16960,204.50,149.00
7323.00,[14:04:44.3813272],-12533.00,40694.00,440704.00,12249.64,2666.54,-37,23152,382.00,422.00,424640.00,10376.93,869.99,-37,16224,204.00,149.00
7324.00,[14:04:44.3914269],-18721.00,42574.00,434992.00,12262.51,2674.84,-37,23536,382.00,422.00,425408.00,10346.86,875.15,-37,17824,204.00,149.00
7325.00,[14:04:44.4015265],-995.00,41227.00,453968.00,12296.31,2639.18,-37,22448,382.00,422.00,425664.00,10390.20,876.49,-37,17760,204.00,149.00
7326.00,[14:04:44.4116262],-21299.00,35211.00,434032.00,12306.23,2623.25,-37,21904,382.00,422.00,417168.00,10323.15,897.11,-37,17152,204.00,149.00
7327.00,[14:04:44.4217259],-7540.00,33328.00,447696.00,12303.67,2660.56,-37,23120,382.00,422.00,415168.00,10320.00,855.93,-37,14496,204.00,149.00
7328.00,[14:04:44.4318255],-20210.00,42319.00,435648.00,12320.50,2711.46,-37,22992,382.00,422.00,424944.00,10341.23,882.43,-37,16480,204.00,149.00
7329.00,[14:04:44.4419252],-10741.00,37978.00,442096.00,12238.85,2692.45,-37,22896,382.00,422.00,420032.00,10325.79,886.65,-37,18976,204.00,149.00
7330.00,[14:04:44.4520249],-6559.00,42963.00,447536.00,12272.83,2646.37,-37,23056,382.00,422.00,427472.00,10392.14,923.00,-37,14816,204.00,149.00
7331.00,[14:04:44.4621246],-19344.00,28845.00,433904.00,12249.96,2602.27,-37,23536,382.00,422.00,412688.00,10374.13,865.09,-37,15712,204.00,149.00
7332.00,[14:04:44.4722242],-14560.00,38747.00,439984.00,12284.99,2714.06,-37,23600,382.00,422.00,421136.00,10334.83,879.37,-37,15616,204.00,149.00
7333.00,[14:04:44.4823239],-26905.00,38106.00,426160.00,12245.01,2631.95,-37,22608,382.00,422.00,423792.00,10423.96,917.94,-37,15104,204.00,149.00
7334.00,[14:04:44.4924236],-27350.00,26062.00,425456.00,12238.00,2671.09,-37,22768,382.00,422.00,409040.00,10350.75,858.37,-37,15296,204.00,149.00
7335.00,[14:04:44.5025233],-12705.00,35521.00,429312.00,11946.41,3233.92,-37,23152,383.00,422.00,138928.00,10340.69,879.83,10,19008,205.00,149.20
7336.00,[14:04:44.5126230],-1207.00,38368.00,440240.00,11931.01,3147.47,-37,22608,383.00,422.00,422576.00,10384.00,911.14,-37,15872,205.00,149.00
7337.00,[14:04:44.5227226],-4991.00,27226.00,439296.00,12007.76,3184.42,-37,22960,383.00,422.00,409344.00,10327.51,865.23,-37,13664,205.00,149.00
7338.00,[14:04:44.5328223],-8334.00,27958.00,434080.00,11957.14,3200.25,-37,22352,383.00,422.00,120656.00,10299.79,887.46,9,15904,204.56,149.33
7339.00,[14:04:44.5429220],1060.00,35633.00,442608.00,11933.74,3185.01,-37,22864,383.00,423.00,149952.00,10392.68,908.98,11,16320,204.55,149.64
7340.00,[14:04:44.5530217],-3001.00,43983.00,438896.00,11943.16,3205.32,-37,22672,383.00,423.00,427904.00,10376.25,919.72,-37,17344,205.00,150.00
7341.00,[14:04:44.5631214],-3486.00,36552.00,437408.00,11916.05,3202.42,-37,23344,383.00,423.00,419728.00,10356.12,892.53,-37,17632,205.00,150.00
7342.00,[14:04:44.5732211],-4343.00,46203.00,438288.00,11963.01,3216.20,-37,23472,383.00,423.00,429136.00,10349.53,868.14,-37,15392,205.00,150.00
7343.00,[14:04:44.5833208],-10584.00,20973.00,430112.00,11910.71,3228.49,-37,22960,383.00,423.00,404336.00,10361.16,895.14,-37,13280,205.00,150.00
7344.00,[14:04:44.5934205],940.00,28222.00,441488.00,11906.71,3137.13,-37,22640,383.00,423.00,412688.00,10390.97,885.07,-37,14560,205.00,150.00
7345.00,[14:04:44.6035202],-2459.00,36243.00,440736.00,11978.26,3263.62,-37,23600,383.00,423.00,419744.00,10364.90,902.51,-37,13984,205.00,150.00
7346.00,[14:04:44.6136198],-58.00,40064.00,442048.00,11948.82,3147.66,-37,22736,383.00,423.00,425920.00,10428.53,881.56,-37,16448,205.00,150.00
7347.00,[14:04:44.6237195],-8919.00,38220.00,434864.00,11994.14,3190.90,-37,22576,383.00,423.00,421184.00,10350.37,880.87,-37,14208,205.00,150.00
7348.00,[14:04:44.6338192],-13527.00,36355.00,427408.00,11917.17,3158.01,-37,22448,383.00,423.00,419792.00,10363.17,880.53,-37,13984,205.00,150.00
7349.00,[14:04:44.6439189],-4182.00,35801.00,438160.00,11955.20,3184.63,-37,23984,383.00,423.00,420144.00,10387.64,873.60,-37,15808,205.00,150.00
7350.00,[14:04:44.6540186],-3020.00,42071.00,439632.00,11963.55,3175.38,-37,22448,383.00,423.00,426912.00,10401.10,874.46,-37,16064,205.00,150.00
7351.00,[14:04:44.6641183],-17315.00,32634.00,437088.00,12281.15,2648.78,-37,24048,382.00,422.00,146016.00,10307.49,874.97,11,15360,204.09,148.64
7352.00,[14:04:44.6742180],-13167.00,31495.00,440336.00,12256.83,2603.36,-37,23952,382.00,422.00,134736.00,10324.11,934.32,10,17280,204.20,149.00
7353.00,[14:04:44.6843177],-17653.00,41459.00,435680.00,12252.24,2652.78,-37,22672,382.00,421.00,185856.00,10314.06,869.54,14,18176,204.29,148.50
7354.00,[14:04:44.6944175],-12035.00,33971.00,441184.00,12249.16,2659.43,-37,23536,382.00,421.00,416512.00,10338.94,867.26,-37,14464,204.00,148.00
7355.00,[14:04:44.7045172],-17545.00,31987.00,437808.00,12306.85,2670.18,-37,23536,382.00,421.00,416864.00,10402.07,910.00,-37,16736,204.00,148.00
7356.00,[14:04:44.7146169],-12174.00,27151.00,442336.00,12284.05,2653.28,-37,23312,382.00,421.00,412048.00,10402.62,907.21,-37,15008,204.00,148.00
7357.00,[14:04:44.7247166],-18750.00,29304.00,437712.00,12336.80,2707.50,-37,23664,382.00,421.00,410784.00,10310.27,876.13,-37,16800,204.00,148.00
7358.00,[14:04:44.7348163],-17419.00,32894.00,435584.00,12243.31,2659.77,-37,23088,382.00,421.00,416752.00,10374.53,912.33,-37,17248,204.00,148.00
7359.00,[14:04:44.7449160],-19948.00,29322.00,433584.00,12257.61,2605.40,-37,22832,382.00,421.00,412800.00,10364.28,872.57,-37,15264,204.00,148.00
7360.00,[14:04:44.7550157],-21766.00,35495.00,433216.00,12296.81,2646.12,-37,22832,382.00,421.00,418704.00,10357.01,896.89,-37,16704,204.00,148.00
7361.00,[14:04:44.7651154],10013.00,38655.00,452896.00,11969.81,3174.52,-37,23184,383.00,422.00,163200.00,10378.72,886.37,12,17984,204.50,149.50
7362.00,[14:04:44.7752152],-59.00,50051.00,441488.00,11933.70,3176.98,-37,22704,383.00,422.00,434048.00,10378.29,865.37,-37,18176,205.00,149.00
7363.00,[14:04:44.7853149],-2449.00,46564.00,440256.00,11965.00,3221.02,-37,22960,383.00,422.00,430912.00,10387.78,911.10,-37,18336,205.00,149.00
7364.00,[14:04:44.7954146],14260.00,36159.00,443664.00,11605.51,3712.00,-37,22224,384.00,423.00,160496.00,10361.43,915.06,12,17856,205.50,149.50
7365.00,[14:04:44.8055143],11558.00,29258.00,440992.00,11606.33,3708.32,-37,22672,384.00,423.00,411744.00,10337.47,887.04,-37,14560,206.00,150.00
7366.00,[14:04:44.8156140],13538.00,52673.00,446048.00,11689.46,3814.69,-37,24144,384.00,423.00,435312.00,10341.61,872.91,-37,16192,206.00,150.00
7367.00,[14:04:44.8257138],-13433.00,32093.00,431712.00,12030.95,3197.30,-37,23184,383.00,423.00,125520.00,10380.73,909.73,9,16960,205.44,149.67
7368.00,[14:04:44.8358135],-9129.00,37544.00,433824.00,11971.71,3220.04,-37,23088,383.00,423.00,421664.00,10381.63,858.16,-37,18528,205.00,150.00
7369.00,[14:04:44.8459132],5213.00,41379.00,446512.00,11927.01,3150.21,-37,22800,383.00,423.00,424096.00,10343.70,918.94,-37,16160,205.00,150.00
7370.00,[14:04:44.8560129],-2183.00,38830.00,440736.00,11970.78,3225.42,-37,23888,383.00,423.00,423984.00,10409.58,874.49,-37,14880,205.00,150.00
7371.00,[14:04:44.8661127],-5376.00,37313.00,436656.00,11946.81,3207.57,-37,22704,383.00,423.00,422176.00,10401.70,914.74,-37,17152,205.00,150.00
7372.00,[14:04:44.8762124],-1080.00,40468.00,444896.00,12053.39,3244.93,-37,22960,383.00,423.00,423216.00,10344.54,887.40,-37,17440,205.00,150.00
7373.00,[14:04:44.8863121],-12839.00,27291.00,430368.00,11978.56,3217.42,-37,22704,383.00,423.00,412720.00,10417.00,917.71,-37,16640,205.00,150.00
7374.00,[14:04:44.8964119],-4750.00,44539.00,438080.00,11968.38,3210.84,-37,22960,383.00,423.00,427184.00,10341.76,882.17,-37,16160,205.00,150.00
7375.00,[14:04:44.9065116],-10276.00,36155.00,431248.00,11933.09,3198.71,-37,23024,383.00,423.00,418336.00,10329.21,857.34,-37,15392,205.00,150.00
7376.00,[14:04:44.9166113],-2173.00,38283.00,442128.00,12008.14,3177.85,-37,22576,383.00,423.00,423456.00,10410.08,866.50,-37,14816,205.00,150.00
7377.00,[14:04:44.9267111],-9973.00,26007.00,435168.00,12030.83,3239.74,-37,23952,383.00,423.00,119280.00,10363.70,906.60,9,15552,204.67,149.89
7378.00,[14:04:44.9368108],-7182.00,32613.00,435664.00,11968.80,3158.76,-37,23536,383.00,423.00,416992.00,10388.62,852.99,-37,14688,205.00,150.00
7379.00,[14:04:44.9469106],-19257.00,44621.00,423648.00,11970.40,3182.03,-37,24080,383.00,423.00,427744.00,10354.68,874.28,-37,16032,205.00,150.00
7380.00,[14:04:44.9570103],3047.00,36547.00,445760.00,11965.22,3191.55,-37,22192,383.00,423.00,141040.00,10449.29,882.33,10,17440,204.80,150.00
7381.00,[14:04:44.9671101],-3162.00,42805.00,440464.00,11989.89,3208.33,-37,24016,383.00,423.00,427104.00,10386.46,867.17,-37,17792,205.00,150.00
7382.00,[14:04:44.9772098],-7687.00,29475.00,435408.00,11975.54,3150.41,-37,23056,383.00,422.00,122912.00,10381.90,888.83,9,16448,205.33,148.89
7383.00,[14:04:44.9873096],-7231.00,37870.00,435760.00,11972.73,3204.19,-37,24592,383.00,422.00,421456.00,10367.18,896.99,-37,15680,205.00,149.00
7384.00,[14:04:44.9974093],-8010.00,34484.00,434528.00,11960.47,3222.51,-37,23184,383.00,422.00,418720.00,10384.75,918.96,-37,14336,205.00,149.00
7385.00,[14:04:45.0075105],-3338.00,30731.00,442800.00,12057.77,3235.41,-37,23024,383.00,422.00,414608.00,10375.06,830.36,-37,17376,205.00,149.00
7386.00,[14:04:45.0176102],-10216.00,38073.00,432400.00,11962.59,3198.52,-37,22800,383.00,422.00,423248.00,10410.14,877.66,-37,17696,205.00,149.00
7387.00,[14:04:45.0277100],-5032.00,37106.00,439184.00,12005.83,3210.91,-37,23184,383.00,422.00,421456.00,10387.83,886.41,-37,17344,205.00,149.00
7388.00,[14:04:45.0378097],-10375.00,39400.00,430880.00,11925.81,3143.80,-37,22640,383.00,422.00,424448.00,10406.70,899.36,-37,15648,205.00,149.00
7389.00,[14:04:45.0479095],-8919.00,38287.00,430912.00,11887.33,3196.73,-37,23024,383.00,422.00,421536.00,10358.07,886.38,-37,14464,205.00,149.00
7390.00,[14:04:45.0580092],-5091.00,25227.00,437408.00,11959.43,3192.38,-37,24464,383.00,423.00,118944.00,10413.01,879.60,9,16384,204.67,149.89
7391.00,[14:04:45.0681090],-6549.00,27788.00,434800.00,11928.34,3178.68,-37,23344,383.00,423.00,410512.00,10343.88,875.30,-37,15488,205.00,150.00
7392.00,[14:04:45.0782087],-7789.00,31345.00,436288.00,12002.08,3175.00,-37,22192,383.00,423.00,415888.00,10393.05,918.49,-37,15136,205.00,150.00
7393.00,[14:04:45.0883085],-5490.00,29549.00,438528.00,12000.50,3241.22,-37,24144,383.00,423.00,412400.00,10347.32,909.16,-37,13504,205.00,150.00
7394.00,[14:04:45.0984083],-13542.00,37948.00,429312.00,11969.02,3195.65,-37,24176,383.00,423.00,420608.00,10342.17,899.02,-37,16512,205.00,150.00
7395.00,[14:04:45.1085080],-4406.00,42368.00,438432.00,11968.60,3175.06,-37,22224,383.00,423.00,426752.00,10388.76,910.03,-37,15488,205.00,150.00
7396.00,[14:04:45.1186078],-9509.00,25844.00,433216.00,11965.54,3226.13,-37,23120,383.00,423.00,119600.00,10417.32,913.08,9,14752,204.67,149.89
7397.00,[14:04:45.1287076],-6824.00,41940.00,437104.00,11998.05,3193.15,-37,23344,383.00,423.00,426352.00,10389.50,856.16,-37,16448,205.00,150.00
7398.00,[14:04:45.1388073],-8184.00,49182.00,433312.00,11932.34,3118.99,-37,22832,383.00,423.00,433024.00,10374.11,844.47,-37,15680,205.00,150.00
7399.00,[14:04:45.1489071],-2234.00,44569.00,438512.00,11912.06,3166.78,-37,22320,383.00,423.00,429488.00,10403.20,887.84,-37,19360,205.00,150.00
7400.00,[14:04:45.1590069],-18833.00,39032.00,434528.00,12253.00,2654.86,-37,23760,382.00,422.00,163136.00,10341.96,893.02,12,20752,204.50,149.50
7401.00,[14:04:45.1691067],-20654.00,32228.00,435264.00,12322.10,2634.22,-37,22800,382.00,422.00,416944.00,10397.72,874.49,-37,19584,204.00,149.00
7402.00,[14:04:45.1792064],-14368.00,40508.00,439536.00,12267.67,2675.69,-37,23216,382.00,422.00,422480.00,10323.56,915.10,-37,17984,204.00,149.00
7403.00,[14:04:45.1893062],-12891.00,30117.00,441904.00,12291.76,2611.69,-37,23088,382.00,422.00,412864.00,10344.51,878.04,-37,18592,204.00,149.00
7404.00,[14:04:45.1994060],-7624.00,40865.00,445680.00,12251.47,2648.37,-37,23184,382.00,423.00,424912.00,10379.65,910.66,-37,17824,204.00,150.00
7405.00,[14:04:45.2095058],-20863.00,24798.00,432672.00,12257.70,2632.31,-37,22448,382.00,423.00,407936.00,10355.07,849.80,-37,15104,204.00,150.00
7406.00,[14:04:45.2196055],-17054.00,41682.00,438496.00,12312.16,2688.50,-37,23376,382.00,423.00,424272.00,10340.27,905.20,-37,14464,204.00,150.00
7407.00,[14:04:45.2297053],-15956.00,29353.00,438624.00,12285.95,2654.35,-37,23120,382.00,423.00,413280.00,10376.40,866.56,-37,15616,204.00,150.00
7408.00,[14:04:45.2398051],-19687.00,31436.00,435536.00,12303.32,2674.15,-37,22608,382.00,423.00,416352.00,10403.12,883.30,-37,17120,204.00,150.00
7409.00,[14:04:45.2499049],-18733.00,32050.00,435360.00,12272.78,2655.33,-37,22672,382.00,423.00,414816.00,10345.03,894.94,-37,17888,204.00,150.00
7410.00,[14:04:45.2600047],-20218.00,40100.00,432288.00,12229.90,2625.43,-37,23920,382.00,423.00,424848.00,10398.60,885.55,-37,16032,204.00,150.00
7411.00,[14:04:45.2701045],-17983.00,37361.00,437216.00,12302.67,2697.18,-37,23632,382.00,422.00,151648.00,10389.71,885.88,11,20384,204.36,149.09
7412.00,[14:04:45.2802043],-12291.00,34634.00,432624.00,12024.74,3194.35,-37,23504,383.00,422.00,127792.00,10350.86,860.56,9,20256,205.00,149.00
7413.00,[14:04:45.2903041],-6303.00,44879.00,436912.00,11978.77,3200.12,-37,22608,383.00,422.00,428000.00,10354.62,868.27,-37,19584,205.00,149.00
